N1	T1	N2	T2	N3	T3	N4	T4	N5	T5	N6	T6	N7	T7	N8	T8	N9	T9	N10	T10	N11	T11	N12	T12	N13	T13
chr11:5178648	0.785714285714286	1	0.882352941176471	0	0	0.7	0.9	0	1	0.636363636363636	0.857142857142857	0.411764705882353	0.923076923076923	0	0.882352941176471	0	0.954545454545455	0.363636363636364	1	0.761904761904762	0.894736842105263	0.461538461538462	0.785714285714286	1	1	0.833333333333333
chr11:5178662	0.916666666666667	0.75	0.833333333333333	0	0	0.6	0.826086956521739	0.75	0.833333333333333	0.545454545454545	0.857142857142857	0.263157894736842	0.785714285714286	0	0.764705882352941	0	0.736842105263158	0	0.823529411764706	0.55	0.823529411764706	0.375	0.846153846153846	0.588235294117647	0.875	0.545454545454545
chr11:5178820	0.6	0.214285714285714	0.684210526315789	0	0.653846153846154	0	0	0.230769230769231	0.681818181818182	0	0.444444444444444	0.1875	0.875	0.222222222222222	0.5	0.0666666666666667	0.416666666666667	0.2	0.45	0.133333333333333	0.583333333333333	0.368421052631579	0.631578947368421	0.285714285714286	0.620689655172414	0.466666666666667
chr11:5179134	0.857142857142857	0.777777777777778	0.5	0.272727272727273	0.875	0.307692307692308	0.6	0.230769230769231	0.866666666666667	0.363636363636364	0.777777777777778	0.333333333333333	0.95	0	0.846153846153846	0	0.833333333333333	0.391304347826087	0.647058823529412	0.217391304347826	0.647058823529412	0.4	0.769230769230769	0.25	0.846153846153846	0.75
chr11:5179135	0.631578947368421	0.545454545454545	0.818181818181818	0.0714285714285714	0.5	0	0.807692307692308	0.357142857142857	0.888888888888889	0.307692307692308	0.818181818181818	0.428571428571429	1	0.333333333333333	0.8125	0.533333333333333	0.857142857142857	0.555555555555556	0.833333333333333	0.142857142857143	0.684210526315789	0.409090909090909	0.631578947368421	0.166666666666667	0.647058823529412	0
chr11:5235239	0.80952380952381	0.4	0.576923076923077	0	0.722222222222222	0.304347826086957	0.666666666666667	0	0.526315789473684	0.1875	0.607142857142857	0.2	0.818181818181818	0.384615384615385	0.592592592592593	0.230769230769231	0.866666666666667	0.521739130434783	0.628571428571429	0.157894736842105	0.482758620689655	0.172413793103448	0.666666666666667	0.0689655172413793	0.68	0.454545454545455
chr11:5235240	0	0.461538461538462	0	0.307692307692308	0.538461538461538	0.166666666666667	0.571428571428571	0.272727272727273	0	0	0.785714285714286	0.0625	0	0.428571428571429	0.545454545454545	0	0.285714285714286	0	0	0.333333333333333	0.6	0.25	0.571428571428571	0	0.545454545454545	0.5
chr11:5255260	0	0	0	0.538461538461538	0.545454545454545	0.0909090909090909	0.428571428571429	0	0	0.157894736842105	0.6875	0.416666666666667	0	0.307692307692308	0	0.357142857142857	0.5625	0	0.818181818181818	0.333333333333333	0.5	0	0	0.2	0.727272727272727	0.333333333333333
chr11:5255261	0	0	0.466666666666667	0	0.416666666666667	0	0	0	0	0	0.625	0.344827586206897	0.75	0.384615384615385	0	0.333333333333333	0.733333333333333	0.222222222222222	0.769230769230769	0.266666666666667	0.466666666666667	0.375	0.578947368421053	0.181818181818182	0	0.625
chr11:5255469	0.9375	0.928571428571429	0	0	0.923076923076923	0.923076923076923	0.882352941176471	0	0.916666666666667	1	0.833333333333333	0.904761904761905	0.916666666666667	1	0.923076923076923	0.636363636363636	0.928571428571429	0	0.947368421052632	1	0.80952380952381	0.538461538461538	1	0.916666666666667	1	0
chr11:5255470	0.923076923076923	1	0	1	1	0.833333333333333	0.941176470588235	0	0	0.944444444444444	0.846153846153846	0.821428571428571	0.846153846153846	0.9375	0.789473684210526	0	0.866666666666667	0.230769230769231	0.85	1	0.904761904761905	0.761904761904762	0.952380952380952	0.866666666666667	0	0
chr11:5255491	0.8	0.214285714285714	0.333333333333333	0	0.846153846153846	0.5	0.5	0	0.666666666666667	0.285714285714286	0.5625	0.285714285714286	0	0.25	0.705882352941177	0	0.625	0.25	0.8125	0.375	0.545454545454545	0.357142857142857	0.533333333333333	0.307692307692308	0.545454545454545	0.416666666666667
chr11:5255492	0.571428571428571	0.375	0	0.545454545454545	0.785714285714286	0.473684210526316	0.666666666666667	0	0	0.235294117647059	0.615384615384615	0.444444444444444	0.857142857142857	0.428571428571429	0.625	0	0.75	0.153846153846154	0.625	0.272727272727273	0.727272727272727	0.380952380952381	0.6875	0.2	0	0
chr11:5255549	1	0.666666666666667	1	0	1	0.625	0.909090909090909	0.666666666666667	1	0	0.769230769230769	0.684210526315789	0.909090909090909	1	0.928571428571429	0.272727272727273	1	0.5	0.923076923076923	0.928571428571429	0.894736842105263	0.529411764705882	0.916666666666667	0.818181818181818	1	0.916666666666667
chr11:5255550	0.95	0	0	0	1	0.642857142857143	0.916666666666667	0	0	0	0.916666666666667	0.9375	0.933333333333333	0.928571428571429	0.833333333333333	0	0	0	0.875	0	0.909090909090909	0.75	1	0.6875	0	0
chr11:5255626	0	0	0.727272727272727	0	0	0.538461538461538	0	0	0.769230769230769	0.166666666666667	0	0.210526315789474	0	0	0	0	0.833333333333333	0.307692307692308	0.785714285714286	0.307692307692308	0.578947368421053	0.571428571428571	0.75	0.545454545454545	0.909090909090909	0
chr11:5270792	1	0.5	0.842105263157895	0.875	0.714285714285714	0.384615384615385	0.75	0	0.692307692307692	0	0.909090909090909	0.8	0	0.428571428571429	0	0.333333333333333	0	0.818181818181818	0	0	0	0.454545454545455	0.857142857142857	0	0	0
chr11:5302691	0.538461538461538	0.285714285714286	0.727272727272727	0.181818181818182	0	0	0	0	0	0	0.6	0.142857142857143	0.636363636363636	0.454545454545455	0.6	0.272727272727273	0	0	0.5	0	0.625	0.5	0.909090909090909	0	0	0
chr11:5302895	0.789473684210526	0.666666666666667	0.75	0	0.916666666666667	0	0.733333333333333	0.25	0.772727272727273	0	0.9375	0.0952380952380952	1	0.5	0.705882352941177	0.416666666666667	0.956521739130435	0	0.764705882352941	0	0.705882352941177	0.588235294117647	0.692307692307692	0.333333333333333	0.769230769230769	0.272727272727273
chr11:5350858	0.652173913043478	0.304347826086957	0.5	0.304347826086957	0.714285714285714	0.588235294117647	0.789473684210526	0.421052631578947	0.684210526315789	0.133333333333333	0.791666666666667	0.175	0	0.615384615384615	0.636363636363636	0.275862068965517	0.736842105263158	0.48	0.724137931034483	0.421052631578947	0.555555555555556	0.28125	0.619047619047619	0.285714285714286	0.758620689655172	0.3125
chr11:5388592	0.571428571428571	0.315789473684211	0.666666666666667	0.611111111111111	0.566666666666667	0.416666666666667	0.695652173913043	0.3	0.823529411764706	0.2	0.615384615384615	0.131578947368421	0.866666666666667	0.296296296296296	0.714285714285714	0.346153846153846	0.608695652173913	0.384615384615385	0.535714285714286	0.272727272727273	0.476190476190476	0.230769230769231	0.714285714285714	0.545454545454545	0.529411764705882	0.565217391304348
chr11:5388640	0.5625	0.1	0.681818181818182	0.529411764705882	0.620689655172414	0.307692307692308	0.636363636363636	0.235294117647059	0.5	0	0.416666666666667	0.419354838709677	0.533333333333333	0.32	0.28	0.36	0.619047619047619	0.307692307692308	0.518518518518518	0.315789473684211	0.375	0.195121951219512	0.6	0.75	0.588235294117647	0.4
chr11:5388715	0.666666666666667	0.470588235294118	0.578947368421053	0.166666666666667	0.666666666666667	0.444444444444444	0.882352941176471	0.461538461538462	0.846153846153846	0.461538461538462	0.590909090909091	0.394736842105263	0.892857142857143	0.62962962962963	0.666666666666667	0.375	0.833333333333333	0.25	0.55	0.25	0.478260869565217	0.454545454545455	0.875	0.444444444444444	0.8	0.478260869565217
chr11:5388716	0.727272727272727	0.285714285714286	0.666666666666667	0	0.818181818181818	0	0	0.272727272727273	0.615384615384615	0	0	0.307692307692308	0	0	0.642857142857143	0	0	0.363636363636364	0	0	0.75	0.615384615384615	0.666666666666667	0	0.857142857142857	0.6
chr11:5388823	0.846153846153846	0.368421052631579	0.692307692307692	0.3	0.851851851851852	0.25	1	0.357142857142857	0.818181818181818	0.1875	0.647058823529412	0.533333333333333	0.88	0.56	0.823529411764706	0.44	0.833333333333333	0.368421052631579	0.769230769230769	0.352941176470588	0.636363636363636	0.375	0.689655172413793	0.222222222222222	0.7	0.571428571428571
chr11:5389222	0.8	0.148148148148148	0.653846153846154	0	0.611111111111111	0.583333333333333	0.8	0.384615384615385	0.68	0.0588235294117647	0.631578947368421	0.40625	0.888888888888889	0.34375	0.6	0.333333333333333	0.692307692307692	0.260869565217391	0.705882352941177	0.333333333333333	0.7	0.24	0.772727272727273	0.608695652173913	0.741935483870968	0.5625
chr11:5389394	0.722222222222222	0.2	0.666666666666667	0	1	0	0.846153846153846	0	0.909090909090909	0.176470588235294	0	0.764705882352941	0.923076923076923	0.5	0.5	0.230769230769231	0.818181818181818	0.444444444444444	0	0.5	0.782608695652174	0.55	0.846153846153846	0	0.956521739130435	0.75
chr11:5389416	0.882352941176471	0.333333333333333	0.9	0	1	0	0.857142857142857	0	0	0.25	0.818181818181818	0.75	0.866666666666667	0.714285714285714	0.692307692307692	0.333333333333333	0.833333333333333	0.466666666666667	0.916666666666667	0.583333333333333	0.91304347826087	0.608695652173913	0.857142857142857	0.636363636363636	0.92	0.818181818181818
chr11:5510294	0.75	0	0	0	0	0.615384615384615	0	0	0.642857142857143	0	0.615384615384615	0.411764705882353	0	0	0.615384615384615	0.181818181818182	0	0.363636363636364	0.846153846153846	0.25	0.764705882352941	0.545454545454545	0.75	0	0	0
chr11:5510315	0.538461538461538	0	0	0	0	0.733333333333333	0.818181818181818	0	0.733333333333333	0	0.5625	0.5	0	0.583333333333333	0.75	0.0769230769230769	0.75	0.272727272727273	0.8	0	0.65	0.428571428571429	0	0	0.846153846153846	0
chr11:5510711	0.8	0.0714285714285714	0.814814814814815	0.5	0.888888888888889	0.518518518518518	0.4	0.214285714285714	0.875	0.307692307692308	0.803921568627451	0.35	0.8	0.727272727272727	0.535714285714286	0.3125	0.724137931034483	0.318181818181818	0.84375	0.32	0.580645161290323	0.425	0.7	0.37037037037037	0.8	0.48
chr11:5736234	0.75	0.368421052631579	0.736842105263158	0	0.875	0.19047619047619	0.571428571428571	0.0833333333333333	0.818181818181818	0.269230769230769	0.863636363636364	0.2	0.736842105263158	0.222222222222222	0.625	0.533333333333333	0.625	0.380952380952381	0.882352941176471	0.291666666666667	0.8	0.357142857142857	0.608695652173913	0.133333333333333	0.761904761904762	0.545454545454545
chr11:5736235	0.764705882352941	0.25	0.655172413793103	0.214285714285714	0.8	0.705882352941177	0.578947368421053	0	0.857142857142857	0.461538461538462	0.807692307692308	0.2	0.833333333333333	0.6	0.789473684210526	0.333333333333333	0.85	0.428571428571429	0.8	0.3	0.888888888888889	0.3	0.833333333333333	0.352941176470588	0.6	0.8
chr11:5778911	0.9375	0.666666666666667	0	0	0.666666666666667	0.35	0	0	0.95	0.928571428571429	0.904761904761905	0.962962962962963	0.956521739130435	0.791666666666667	0.954545454545455	0.44	0.8	0.434782608695652	0	0.166666666666667	0.961538461538462	0.956521739130435	0	0	0.75	0.923076923076923
chr11:5778912	0	0.666666666666667	0	0	1	0	1	0	0.928571428571429	1	0.9	1	0	0.846153846153846	1	0.4	0.818181818181818	0.545454545454545	0	0	0.642857142857143	0	0	0	1	0.666666666666667
chr11:5779016	1	1	0	0	0.9375	0.466666666666667	0	0	0.9375	0.368421052631579	0.7	0.947368421052632	0.947368421052632	0.5	1	0.4	0.875	0.5	0	0	0.9375	0.5	0	0	0.866666666666667	0
chr11:5779017	0	1	0	0	0	0	0.777777777777778	0.529411764705882	0.785714285714286	0.652173913043478	0.846153846153846	0.941176470588235	0.818181818181818	0.642857142857143	0.785714285714286	0.4	0.769230769230769	0.533333333333333	0	0	0.789473684210526	0.444444444444444	0	0	1	0
chr11:5947199	0.80952380952381	0.307692307692308	0.384615384615385	0	0.727272727272727	0.25	0.5	0.230769230769231	0.652173913043478	0.111111111111111	0.545454545454545	0.0909090909090909	0.9375	0.214285714285714	0.842105263157895	0.217391304347826	0.421052631578947	0.538461538461538	0.333333333333333	0.230769230769231	0.384615384615385	0.166666666666667	0.727272727272727	0.266666666666667	0.666666666666667	0.333333333333333
chr11:6028000	0.827586206896552	0.277777777777778	0.8125	0.0967741935483871	0.642857142857143	0.666666666666667	0.857142857142857	0.588235294117647	0.75	0.833333333333333	0.71875	0.80952380952381	0.914285714285714	0.35	0.923076923076923	0.3	0.8	0.263157894736842	0.777777777777778	0.444444444444444	0.72	0.382352941176471	0.6875	0.16	1	0.727272727272727
chr11:6028001	0.5	0	0.636363636363636	0	0.842105263157895	0.666666666666667	0.636363636363636	0	0.909090909090909	0.5	0.857142857142857	0.666666666666667	0	0	0.769230769230769	0	0	0.454545454545455	0.647058823529412	0.714285714285714	0.785714285714286	0	0.642857142857143	0.25	0	0.416666666666667
chr11:6028499	0.5	0.272727272727273	0.555555555555556	0.142857142857143	0	0.263157894736842	0.307692307692308	0	0.666666666666667	0	0.608695652173913	0.5	0.636363636363636	0.411764705882353	0.545454545454545	0.296296296296296	0.466666666666667	0.222222222222222	0.466666666666667	0.214285714285714	0.523809523809524	0.35	0.533333333333333	0	0.7	0.476190476190476
chr11:6028500	0.476190476190476	0.0666666666666667	0.684210526315789	0.384615384615385	0.625	0	0.55	0.117647058823529	0.64	0.125	0.705882352941177	0.285714285714286	0.916666666666667	0.578947368421053	0.615384615384615	0.375	0.6875	0.333333333333333	0.466666666666667	0.153846153846154	0.52	0.347826086956522	0.625	0.111111111111111	0.5	0.5
chr11:6784890	0.611111111111111	0.769230769230769	0.818181818181818	0.785714285714286	0.8	0.153846153846154	0.692307692307692	0.0769230769230769	0.846153846153846	0.588235294117647	0.6	0.0416666666666667	0	0.3125	0.727272727272727	0.238095238095238	0.666666666666667	0.333333333333333	0.866666666666667	0.5	0.52	0.3	0.6875	0.642857142857143	0.882352941176471	0.588235294117647
chr11:6784891	0.75	0	0	0.769230769230769	0.583333333333333	0.307692307692308	0.642857142857143	0	0	0	0.636363636363636	0.2	0	0	0.769230769230769	0.375	0.642857142857143	0	0.727272727272727	0.454545454545455	0	0.181818181818182	0.857142857142857	0.526315789473684	0.583333333333333	0.533333333333333
chr11:9383908	0	0	0.833333333333333	0	0	0.625	0	0	0.916666666666667	0	0.909090909090909	0.466666666666667	0	0	0.857142857142857	0.642857142857143	0	0.454545454545455	0	0.733333333333333	0.75	0	0.928571428571429	0.0666666666666667	0.923076923076923	1
chr11:9383970	0	0	1	0	0	0.571428571428571	0.909090909090909	0	0.818181818181818	0	1	0.416666666666667	0.909090909090909	0	0.916666666666667	0.666666666666667	0	0.571428571428571	0.909090909090909	0.941176470588235	0.8	0.545454545454545	0	0.0588235294117647	0.916666666666667	1
chr11:9383975	0	0	1	0	0	0.571428571428571	0.909090909090909	0	1	0	0.923076923076923	0.461538461538462	1	0	0.923076923076923	0.692307692307692	0	0.428571428571429	0.818181818181818	0.941176470588235	0.6875	0.461538461538462	0	0.0625	1	1
chr11:9383993	0	0	1	0	0	0.666666666666667	1	0	0.916666666666667	1	0	0.583333333333333	1	0	0.916666666666667	0.727272727272727	0	0.571428571428571	0	0.882352941176471	0.8125	0.615384615384615	0.909090909090909	0.111111111111111	0	1
chr11:9384001	1	0	1	0	0	0.75	0	0	0.916666666666667	1	0	0.416666666666667	0.916666666666667	0	0.916666666666667	0.909090909090909	0	0.571428571428571	0	0.833333333333333	0.8	0.615384615384615	1	0	0	0
chr11:19061612	0	0.0909090909090909	0	0.166666666666667	0.818181818181818	0	0.545454545454545	0	0	0	0.454545454545455	0	0	0	0	0.363636363636364	0.733333333333333	0.461538461538462	0.454545454545455	0.384615384615385	0	0.363636363636364	0.642857142857143	0	0.545454545454545	0.538461538461538
chr11:19061613	0.363636363636364	0.315789473684211	0.454545454545455	0.0769230769230769	0.578947368421053	0	0	0.0769230769230769	0.857142857142857	0.153846153846154	0	0.0454545454545455	0	0.2	0.545454545454545	0	0	0.333333333333333	0	0.285714285714286	0.357142857142857	0.1875	0.153846153846154	0	0.583333333333333	0
chr11:23419743	0.666666666666667	0.75	0.733333333333333	0.545454545454545	0.764705882352941	0.25	0.352941176470588	0.636363636363636	0.555555555555556	0.125	0.6	0.333333333333333	1	0.470588235294118	0.7	0.294117647058824	0.636363636363636	0.5	0.789473684210526	0.294117647058824	0.473684210526316	0.375	0.785714285714286	0.444444444444444	0.8	0.357142857142857
chr11:23419744	0.8	0.80952380952381	0.615384615384615	0.461538461538462	0.875	0.1875	0.666666666666667	0.545454545454545	0.842105263157895	0	0.826086956521739	0.333333333333333	0.818181818181818	0.388888888888889	0.6875	0.307692307692308	0.782608695652174	0.4375	0.705882352941177	0.238095238095238	0.8	0.444444444444444	0.588235294117647	0.421052631578947	0.666666666666667	0.266666666666667
chr11:26288031	0	0.210526315789474	0	0.25	0	0	0.785714285714286	0	0.842105263157895	0.125	0	0.529411764705882	0	0.727272727272727	0	0.588235294117647	0	0	0.75	0.4375	0.75	0	0.846153846153846	0	0.846153846153846	0
chr11:26288197	1	0.583333333333333	0.769230769230769	0	0.8	0	0.916666666666667	0	0.65	0.333333333333333	0.833333333333333	0.5	1	0.705882352941177	0.714285714285714	0.578947368421053	0.9375	0.647058823529412	0.769230769230769	0.75	0.826086956521739	0.538461538461538	0.933333333333333	0.333333333333333	1	0.538461538461538
chr11:26288200	0.9375	0.818181818181818	0.916666666666667	0	0.933333333333333	0	0.916666666666667	0	0.684210526315789	0.470588235294118	0.75	0.428571428571429	0.923076923076923	0.888888888888889	0.923076923076923	0.631578947368421	0.875	0.647058823529412	1	0.823529411764706	0.826086956521739	0.583333333333333	0.866666666666667	0.333333333333333	1	0.538461538461538
chr11:26572546	0	0	0.636363636363636	0	0.727272727272727	0	0.636363636363636	0.692307692307692	0	0.25	0.666666666666667	0.210526315789474	0	0.846153846153846	0.727272727272727	0.333333333333333	0	0.818181818181818	0.583333333333333	0.571428571428571	0.789473684210526	0.4	0	0	0	0
